"Access","Time (UTCG)","Noise Density (dBW/Hz)","S/T SNR1 (dB)","S/T PDet1","S/T Integrated SNR (dB)","S/T Integrated PDet","S/T Pulses Integrated","S/T Integration Time (sec)","S/T Dwell Time (sec)","S/T Noise Bandwidth (MHz)","S/T Noise Power (dBW)","S/T Ambig Tgt Velocity (m/s)","S/T Ambig MLC Velocity (m/s)","S/T Ambig Tgt Range (km)","S/T Integ. Det. Thresh. (dB)","S/T Integ. CFAR Multiple"
2,1 May 2024 20:07:40.000,-203.975159,-9.4436,0.000223,16.0095,0.053020,351,0.3500,0.3515,30.000,-129.204,3.494,0.000,79.052542,26.2836,0.000000
2,1 May 2024 20:07:43.000,-203.975159,-9.4997,0.000221,16.0026,0.051493,355,0.3540,0.3555,30.000,-129.204,3.492,0.000,79.792680,26.3284,0.000000
2,1 May 2024 20:07:46.000,-203.975159,-9.5556,0.000220,16.0075,0.050364,360,0.3590,0.3605,30.000,-129.204,3.490,0.000,80.532821,26.3835,0.000000
2,1 May 2024 20:07:49.000,-203.975159,-9.6113,0.000218,16.0117,0.049056,365,0.3640,0.3655,30.000,-129.204,3.489,0.000,81.272969,26.4383,0.000000
2,1 May 2024 20:07:52.000,-203.975159,-9.6668,0.000216,16.0035,0.047712,369,0.3680,0.3695,30.000,-129.204,3.487,0.000,82.013120,26.4812,0.000000
2,1 May 2024 20:07:55.000,-203.975159,-9.7222,0.000215,16.0066,0.046521,374,0.3730,0.3746,30.000,-129.204,3.485,0.000,82.753277,26.5346,0.000000
2,1 May 2024 20:07:58.000,-203.975159,-9.7773,0.000213,16.0091,0.045609,379,0.3780,0.3796,30.000,-129.204,3.484,0.000,83.493439,26.5867,0.000000
2,1 May 2024 20:08:01.000,-203.975159,-9.8323,0.000211,16.0110,0.044522,384,0.3830,0.3846,30.000,-129.204,3.482,0.000,84.233605,26.6385,0.000000
2,1 May 2024 20:08:04.000,-203.975159,-9.8872,0.000210,16.0011,0.043174,388,0.3870,0.3886,30.000,-129.204,3.481,0.000,84.973776,26.6797,0.000000
2,1 May 2024 20:08:07.000,-203.975159,-9.9418,0.000208,16.0021,0.042190,393,0.3920,0.3936,30.000,-129.204,3.479,0.000,85.713951,26.7303,0.000000
2,1 May 2024 20:08:10.000,-203.975159,-9.9963,0.000207,16.0025,0.041041,398,0.3970,0.3986,30.000,-129.204,3.478,0.000,86.454131,26.7807,0.000000
2,1 May 2024 20:08:13.000,-203.975159,-10.0506,0.000205,16.0024,0.040153,403,0.4020,0.4036,30.000,-129.204,3.476,0.000,87.194316,26.8300,0.000000
2,1 May 2024 20:08:16.000,-203.975159,-10.1048,0.000204,16.0018,0.039100,408,0.4070,0.4086,30.000,-129.204,3.475,0.000,87.934506,26.8791,0.000000
2,1 May 2024 20:08:19.000,-203.975159,-10.1588,0.000202,16.0007,0.038147,413,0.4120,0.4136,30.000,-129.204,3.473,0.000,88.674699,26.9274,0.000000
2,1 May 2024 20:08:22.000,-203.975159,-10.2126,0.000201,16.0096,0.037378,419,0.4180,0.4196,30.000,-129.204,3.472,0.000,89.414898,26.9847,0.000000
2,1 May 2024 20:08:25.000,-203.975159,-10.2662,0.000200,16.0074,0.036360,424,0.4230,0.4246,30.000,-129.204,3.470,0.000,90.155100,27.0321,0.000000
2,1 May 2024 20:08:28.000,-203.975159,-10.3197,0.000198,16.0049,0.035485,429,0.4280,0.4296,30.000,-129.204,3.469,0.000,90.895308,27.0786,0.000000
2,1 May 2024 20:08:31.000,-203.975159,-10.3730,0.000197,16.0019,0.034554,434,0.4330,0.4346,30.000,-129.204,3.467,0.000,91.635519,27.1248,0.000000
2,1 May 2024 20:08:34.000,-203.975159,-10.4262,0.000196,16.0083,0.033849,440,0.4390,0.4406,30.000,-129.204,3.466,0.000,92.375735,27.1794,0.000000
2,1 May 2024 20:08:37.000,-203.975159,-10.4792,0.000194,16.0044,0.032997,445,0.4440,0.4456,30.000,-129.204,3.465,0.000,93.115956,27.2244,0.000000
2,1 May 2024 20:08:40.000,-203.975159,-10.5320,0.000193,16.0001,0.032184,450,0.4490,0.4506,30.000,-129.204,3.463,0.000,93.856180,27.2688,0.000000
2,1 May 2024 20:08:43.000,-203.975159,-10.5847,0.000192,16.0049,0.031496,456,0.4550,0.4566,30.000,-129.204,3.462,0.000,94.596409,27.3216,0.000000
2,1 May 2024 20:08:46.000,-203.975159,-10.6372,0.000191,16.0092,0.030752,462,0.4610,0.4626,30.000,-129.204,3.460,0.000,95.336642,27.3740,0.000000
2,1 May 2024 20:08:49.000,-203.975159,-10.6896,0.000189,16.0036,0.029956,467,0.4660,0.4676,30.000,-129.204,3.459,0.000,96.076879,27.4169,0.000000
2,1 May 2024 20:08:52.000,-203.975159,-10.7418,0.000188,16.0068,0.029371,473,0.4720,0.4736,30.000,-129.204,3.458,0.000,96.817120,27.4677,0.000000
2,1 May 2024 20:08:55.000,-203.975159,-10.7938,0.000187,16.0005,0.028555,478,0.4770,0.4787,30.000,-129.204,3.456,0.000,97.557365,27.5099,0.000000
2,1 May 2024 20:08:58.000,-203.975159,-10.8457,0.000186,16.0027,0.027946,484,0.4830,0.4847,30.000,-129.204,3.455,0.000,98.297614,27.5597,0.000000
2,1 May 2024 20:09:01.000,-203.975159,-10.8974,0.000185,16.0045,0.027283,490,0.4890,0.4907,30.000,-129.204,3.454,0.000,99.037867,27.6091,0.000000
2,1 May 2024 20:09:04.000,-203.975159,-10.9490,0.000184,16.0058,0.026735,496,0.4950,0.4967,30.000,-129.204,3.453,0.000,99.778124,27.6576,0.000000
2,1 May 2024 20:09:07.000,-203.975159,-11.0005,0.000183,16.0066,0.026133,502,0.5010,0.5027,30.000,-129.204,3.451,0.000,100.518384,27.7057,0.000000
2,1 May 2024 20:09:10.000,-203.975159,-11.0517,0.000182,16.0069,0.025477,508,0.5070,0.5087,30.000,-129.204,3.450,0.000,101.258649,27.7535,0.000000
2,1 May 2024 20:09:13.000,-203.975159,-11.1029,0.000180,15.9898,0.024764,512,0.5110,0.5127,30.000,-129.204,3.449,0.000,101.998917,27.7847,0.000000
2,1 May 2024 20:09:16.000,-203.975159,-11.1538,0.000179,15.9389,0.023636,512,0.5110,0.5127,30.000,-129.204,3.448,0.000,102.739189,27.7847,0.000000
2,1 May 2024 20:09:19.000,-203.975159,-11.2047,0.000178,15.8880,0.022563,512,0.5110,0.5127,30.000,-129.204,3.446,0.000,103.479464,27.7847,0.000000
2,1 May 2024 20:09:22.000,-203.975159,-11.2553,0.000177,15.8374,0.021590,512,0.5110,0.5127,30.000,-129.204,3.445,0.000,104.219744,27.7847,0.000000
2,1 May 2024 20:09:25.000,-203.975159,-11.3059,0.000176,15.7868,0.020622,512,0.5110,0.5127,30.000,-129.204,3.444,0.000,104.960027,27.7847,0.000000
2,1 May 2024 20:09:28.000,-203.975159,-11.3563,0.000175,15.7364,0.019743,512,0.5110,0.5127,30.000,-129.204,3.443,0.000,105.700313,27.7847,0.000000
2,1 May 2024 20:09:31.000,-203.975159,-11.4065,0.000175,15.6862,0.018868,512,0.5110,0.5127,30.000,-129.204,3.442,0.000,106.440603,27.7847,0.000000
2,1 May 2024 20:09:34.000,-203.975159,-11.4566,0.000174,15.6361,0.018074,512,0.5110,0.5127,30.000,-129.204,3.441,0.000,107.180897,27.7847,0.000000
2,1 May 2024 20:09:37.000,-203.975159,-11.5066,0.000173,15.5861,0.017284,512,0.5110,0.5127,30.000,-129.204,3.439,0.000,107.921194,27.7847,0.000000
2,1 May 2024 20:09:40.000,-203.975159,-11.5564,0.000172,15.5363,0.016566,512,0.5110,0.5127,30.000,-129.204,3.438,0.000,108.661495,27.7847,0.000000
2,1 May 2024 20:09:43.000,-203.975159,-11.6060,0.000171,15.4867,0.015851,512,0.5110,0.5127,30.000,-129.204,3.437,0.000,109.401798,27.7847,0.000000
2,1 May 2024 20:09:46.000,-203.975159,-11.6556,0.000170,15.4371,0.015202,512,0.5110,0.5127,30.000,-129.204,3.436,0.000,110.142106,27.7847,0.000000
2,1 May 2024 20:09:49.000,-203.975159,-11.7050,0.000169,15.3877,0.014554,512,0.5110,0.5127,30.000,-129.204,3.435,0.000,110.882416,27.7847,0.000000
2,1 May 2024 20:09:52.000,-203.975159,-11.7542,0.000168,15.3385,0.013967,512,0.5110,0.5127,30.000,-129.204,3.434,0.000,111.622731,27.7847,0.000000
2,1 May 2024 20:09:55.000,-203.975159,-11.8033,0.000167,15.2894,0.013380,512,0.5110,0.5127,30.000,-129.204,3.433,0.000,112.363048,27.7847,0.000000
2,1 May 2024 20:09:58.000,-203.975159,-11.8523,0.000167,15.2404,0.012847,512,0.5110,0.5128,30.000,-129.204,3.432,0.000,113.103369,27.7847,0.000000
2,1 May 2024 20:10:01.000,-203.975159,-11.9011,0.000166,15.1916,0.012314,512,0.5110,0.5128,30.000,-129.204,3.431,0.000,113.843693,27.7847,0.000000
2,1 May 2024 20:10:04.000,-203.975159,-11.9498,0.000165,15.1429,0.011832,512,0.5110,0.5128,30.000,-129.204,3.430,0.000,114.584020,27.7847,0.000000
2,1 May 2024 20:10:07.000,-203.975159,-11.9984,0.000164,15.0943,0.011347,512,0.5110,0.5128,30.000,-129.204,3.429,0.000,115.324350,27.7847,0.000000
2,1 May 2024 20:10:10.000,-203.975159,-12.0468,0.000163,15.0459,0.010910,512,0.5110,0.5128,30.000,-129.204,3.427,0.000,116.064684,27.7847,0.000000
2,1 May 2024 20:10:13.000,-203.975159,-12.0951,0.000163,14.9976,0.010469,512,0.5110,0.5128,30.000,-129.204,3.426,0.000,116.805021,27.7847,0.000000
2,1 May 2024 20:10:16.000,-203.975159,-12.1432,0.000162,14.9495,0.010072,512,0.5110,0.5128,30.000,-129.204,3.425,0.000,117.545361,27.7847,0.000000
2,1 May 2024 20:10:19.000,-203.975159,-12.1913,0.000161,14.9014,0.009670,512,0.5110,0.5128,30.000,-129.204,3.424,0.000,118.285704,27.7847,0.000000
2,1 May 2024 20:10:22.000,-203.975159,-12.2391,0.000160,14.8536,0.009310,512,0.5110,0.5128,30.000,-129.204,3.423,0.000,119.026050,27.7847,0.000000
2,1 May 2024 20:10:25.000,-203.975159,-12.2869,0.000160,14.8058,0.008964,512,0.5110,0.5128,30.000,-129.204,3.423,0.000,119.766399,27.7847,0.000000
2,1 May 2024 20:10:28.000,-203.975159,-12.3345,0.000159,14.7582,0.008615,512,0.5110,0.5128,30.000,-129.204,3.422,0.000,120.506751,27.7847,0.000000
2,1 May 2024 20:10:31.000,-203.975159,-12.3820,0.000158,14.7107,0.008301,512,0.5110,0.5128,30.000,-129.204,3.421,0.000,121.247106,27.7847,0.000000
2,1 May 2024 20:10:34.000,-203.975159,-12.4294,0.000158,14.6633,0.007982,512,0.5110,0.5128,30.000,-129.204,3.420,0.000,121.987464,27.7847,0.000000
2,1 May 2024 20:10:37.000,-203.975159,-12.4766,0.000157,14.6161,0.007696,512,0.5110,0.5128,30.000,-129.204,3.419,0.000,122.727825,27.7847,0.000000
2,1 May 2024 20:10:40.000,-203.975159,-12.5237,0.000156,14.5689,0.007421,512,0.5110,0.5128,30.000,-129.204,3.418,0.000,123.468188,27.7847,0.000000
2,1 May 2024 20:10:43.000,-203.975159,-12.5707,0.000156,14.5220,0.007143,512,0.5110,0.5128,30.000,-129.204,3.417,0.000,124.208555,27.7847,0.000000
2,1 May 2024 20:10:46.000,-203.975159,-12.6176,0.000155,14.4751,0.006893,512,0.5110,0.5128,30.000,-129.204,3.416,0.000,124.948924,27.7847,0.000000
2,1 May 2024 20:10:49.000,-203.975159,-12.6643,0.000154,14.4284,0.006638,512,0.5110,0.5128,30.000,-129.204,3.415,0.000,125.689297,27.7847,0.000000
2,1 May 2024 20:10:52.000,-203.975159,-12.7109,0.000154,14.3818,0.006409,512,0.5110,0.5128,30.000,-129.204,3.414,0.000,126.429671,27.7847,0.000000
2,1 May 2024 20:10:55.000,-203.975159,-12.7574,0.000153,14.3353,0.006190,512,0.5110,0.5128,30.000,-129.204,3.413,0.000,127.170049,27.7847,0.000000
2,1 May 2024 20:10:58.000,-203.975159,-12.8038,0.000153,14.2889,0.005967,512,0.5110,0.5129,30.000,-129.204,3.412,0.000,127.910429,27.7847,0.000000
2,1 May 2024 20:11:01.000,-203.975159,-12.8500,0.000152,14.2427,0.005767,512,0.5110,0.5129,30.000,-129.204,3.411,0.000,128.650813,27.7847,0.000000
2,1 May 2024 20:11:04.000,-203.975159,-12.8961,0.000151,14.1966,0.005560,512,0.5110,0.5129,30.000,-129.204,3.411,0.000,129.391198,27.7847,0.000000
2,1 May 2024 20:11:07.000,-203.975159,-12.9421,0.000151,14.1506,0.005378,512,0.5110,0.5129,30.000,-129.204,3.410,0.000,130.131587,27.7847,0.000000
2,1 May 2024 20:11:10.000,-203.975159,-12.9880,0.000150,14.1047,0.005202,512,0.5110,0.5129,30.000,-129.204,3.409,0.000,130.871978,27.7847,0.000000
2,1 May 2024 20:11:13.000,-203.975159,-13.0337,0.000150,14.0590,0.005020,512,0.5110,0.5129,30.000,-129.204,3.408,0.000,131.612372,27.7847,0.000000
2,1 May 2024 20:11:16.000,-203.975159,-13.0794,0.000149,14.0133,0.004859,512,0.5110,0.5129,30.000,-129.204,3.407,0.000,132.352769,27.7847,0.000000
2,1 May 2024 20:11:19.000,-203.975159,-13.1249,0.000149,13.9678,0.004704,512,0.5110,0.5129,30.000,-129.204,3.406,0.000,133.093167,27.7847,0.000000
2,1 May 2024 20:11:22.000,-203.975159,-13.1703,0.000148,13.9224,0.004544,512,0.5110,0.5129,30.000,-129.204,3.406,0.000,133.833569,27.7847,0.000000
2,1 May 2024 20:11:25.000,-203.975159,-13.2155,0.000147,13.8772,0.004402,512,0.5110,0.5129,30.000,-129.204,3.405,0.000,134.573973,27.7847,0.000000
2,1 May 2024 20:11:28.000,-203.975159,-13.2607,0.000147,13.8320,0.004266,512,0.5110,0.5129,30.000,-129.204,3.404,0.000,135.314379,27.7847,0.000000
2,1 May 2024 20:11:31.000,-203.975159,-13.3057,0.000146,13.7870,0.004124,512,0.5110,0.5129,30.000,-129.204,3.403,0.000,136.054788,27.7847,0.000000
2,1 May 2024 20:11:34.000,-203.975159,-13.3507,0.000146,13.7420,0.003998,512,0.5110,0.5129,30.000,-129.204,3.402,0.000,136.795200,27.7847,0.000000
2,1 May 2024 20:11:37.000,-203.975159,-13.3955,0.000145,13.6972,0.003877,512,0.5110,0.5129,30.000,-129.204,3.402,0.000,137.535613,27.7847,0.000000
2,1 May 2024 20:11:40.000,-203.975159,-13.4402,0.000140,13.6525,0.003751,512,0.5110,0.5129,30.000,-129.204,3.401,0.000,138.276029,27.7847,0.000000
2,1 May 2024 20:11:43.000,-203.975159,-13.4847,0.000139,13.6080,0.003640,512,0.5110,0.5129,30.000,-129.204,3.400,0.000,139.016448,27.7847,0.000000
2,1 May 2024 20:11:46.000,-203.975159,-13.5292,0.000139,13.5635,0.003533,512,0.5110,0.5129,30.000,-129.204,3.399,0.000,139.756869,27.7847,0.000000
2,1 May 2024 20:11:49.000,-203.975159,-13.5735,0.000139,13.5192,0.003421,512,0.5110,0.5129,30.000,-129.204,3.399,0.000,140.497292,27.7847,0.000000
2,1 May 2024 20:11:52.000,-203.975159,-13.6178,0.000138,13.4749,0.003323,512,0.5110,0.5129,30.000,-129.204,3.398,0.000,141.237717,27.7847,0.000000
2,1 May 2024 20:11:55.000,-203.975159,-13.6619,0.000138,13.4308,0.003227,512,0.5110,0.5129,30.000,-129.204,3.397,0.000,141.978145,27.7847,0.000000
2,1 May 2024 20:11:58.000,-203.975159,-13.7059,0.000138,13.3868,0.003136,512,0.5110,0.5130,30.000,-129.204,3.396,0.000,142.718575,27.7847,0.000000
2,1 May 2024 20:12:01.000,-203.975159,-13.7498,0.000137,13.3429,0.003040,512,0.5110,0.5130,30.000,-129.204,3.396,0.000,143.459007,27.7847,0.000000
2,1 May 2024 20:12:04.000,-203.975159,-13.7936,0.000137,13.2991,0.002955,512,0.5110,0.5130,30.000,-129.204,3.395,0.000,144.199442,27.7847,0.000000
2,1 May 2024 20:12:07.000,-203.975159,-13.8373,0.000136,13.2554,0.002873,512,0.5110,0.5130,30.000,-129.204,3.394,0.000,144.939879,27.7847,0.000000
2,1 May 2024 20:12:10.000,-203.975159,-13.8809,0.000136,13.2118,0.002787,512,0.5110,0.5130,30.000,-129.204,3.394,0.000,145.680318,27.7847,0.000000
2,1 May 2024 20:12:13.000,-203.975159,-13.9243,0.000136,13.1684,0.002712,512,0.5110,0.5130,30.000,-129.204,3.393,0.000,146.420759,27.7847,0.000000
2,1 May 2024 20:12:16.000,-203.975159,-13.9677,0.000135,13.1250,0.002639,512,0.5110,0.5130,30.000,-129.204,3.392,0.000,147.161202,27.7847,0.000000
2,1 May 2024 20:12:19.000,-203.975159,-14.0109,0.000135,13.0818,0.002568,512,0.5110,0.5130,30.000,-129.204,3.392,0.000,147.901647,27.7847,0.000000
2,1 May 2024 20:12:22.000,-203.975159,-14.0541,0.000135,13.0386,0.002494,512,0.5110,0.5130,30.000,-129.204,3.391,0.000,148.642095,27.7847,0.000000
2,1 May 2024 20:12:25.000,-203.975159,-14.0971,0.000134,12.9956,0.002429,512,0.5110,0.5130,30.000,-129.204,3.390,0.000,149.382544,27.7847,0.000000
2,1 May 2024 20:12:28.000,-203.975159,-14.1400,0.000134,12.9527,0.002366,512,0.5110,0.5130,30.000,-129.204,3.390,0.000,0.226767,27.7847,0.000000
2,1 May 2024 20:12:31.000,-203.975159,-14.1829,0.000134,12.9098,0.002305,512,0.5110,0.5130,30.000,-129.204,3.389,0.000,0.967220,27.7847,0.000000
2,1 May 2024 20:12:34.000,-203.975159,-14.2256,0.000133,12.8671,0.002241,512,0.5110,0.5130,30.000,-129.204,3.388,0.000,1.707675,27.7847,0.000000
2,1 May 2024 20:12:37.000,-203.975159,-14.2682,0.000133,12.8245,0.002184,512,0.5110,0.5130,30.000,-129.204,3.388,0.000,2.448133,27.7847,0.000000
2,1 May 2024 20:12:40.000,-203.975159,-14.3107,0.000133,12.7820,0.002130,512,0.5110,0.5130,30.000,-129.204,3.387,0.000,3.188592,27.7847,0.000000
2,1 May 2024 20:12:43.000,-203.975159,-14.3531,0.000133,12.7396,0.002077,512,0.5110,0.5130,30.000,-129.204,3.386,0.000,3.929054,27.7847,0.000000
2,1 May 2024 20:12:46.000,-203.975159,-14.3954,0.000132,12.6973,0.002021,512,0.5110,0.5130,30.000,-129.204,3.386,0.000,4.669517,27.7847,0.000000
2,1 May 2024 20:12:49.000,-203.975159,-14.4376,0.000132,12.6551,0.001972,512,0.5110,0.5130,30.000,-129.204,3.385,0.000,5.409982,27.7847,0.000000
2,1 May 2024 20:12:52.000,-203.975159,-14.4797,0.000132,12.6130,0.001924,512,0.5110,0.5130,30.000,-129.204,3.385,0.000,6.150449,27.7847,0.000000
2,1 May 2024 20:12:55.000,-203.975159,-14.5217,0.000131,12.5710,0.001878,512,0.5110,0.5130,30.000,-129.204,3.384,0.000,6.890919,27.7847,0.000000
2,1 May 2024 20:12:58.000,-203.975159,-14.5636,0.000131,12.5291,0.001829,512,0.5110,0.5131,30.000,-129.204,3.383,0.000,7.631390,27.7847,0.000000
2,1 May 2024 20:13:01.000,-203.975159,-14.6054,0.000131,12.4873,0.001786,512,0.5110,0.5131,30.000,-129.204,3.383,0.000,8.371862,27.7847,0.000000
2,1 May 2024 20:13:04.000,-203.975159,-14.6471,0.000130,12.4456,0.001745,512,0.5110,0.5131,30.000,-129.204,3.382,0.000,9.112337,27.7847,0.000000
2,1 May 2024 20:13:07.000,-203.975159,-14.6886,0.000130,12.4041,0.001704,512,0.5110,0.5131,30.000,-129.204,3.382,0.000,9.852813,27.7847,0.000000
2,1 May 2024 20:13:10.000,-203.975159,-14.7301,0.000130,12.3626,0.001661,512,0.5110,0.5131,30.000,-129.204,3.381,0.000,10.593292,27.7847,0.000000
2,1 May 2024 20:13:13.000,-203.975159,-14.7715,0.000130,12.3212,0.001624,512,0.5110,0.5131,30.000,-129.204,3.380,0.000,11.333771,27.7847,0.000000
2,1 May 2024 20:13:16.000,-203.975159,-14.8128,0.000129,12.2799,0.001588,512,0.5110,0.5131,30.000,-129.204,3.380,0.000,12.074253,27.7847,0.000000
2,1 May 2024 20:13:19.000,-203.975159,-14.8540,0.000129,12.2387,0.001552,512,0.5110,0.5131,30.000,-129.204,3.379,0.000,12.814737,27.7847,0.000000
2,1 May 2024 20:13:22.000,-203.975159,-14.8951,0.000129,12.1976,0.001514,512,0.5110,0.5131,30.000,-129.204,3.379,0.000,13.555222,27.7847,0.000000
2,1 May 2024 20:13:25.000,-203.975159,-14.9361,0.000129,12.1566,0.001481,512,0.5110,0.5131,30.000,-129.204,3.378,0.000,14.295709,27.7847,0.000000
2,1 May 2024 20:13:28.000,-203.975159,-14.9770,0.000128,12.1157,0.001449,512,0.5110,0.5131,30.000,-129.204,3.378,0.000,15.036198,27.7847,0.000000
2,1 May 2024 20:13:31.000,-203.975159,-15.0179,0.000128,12.0748,0.001419,512,0.5110,0.5131,30.000,-129.204,3.377,0.000,15.776688,27.7847,0.000000
2,1 May 2024 20:13:34.000,-203.975159,-15.0586,0.000128,12.0341,0.001388,512,0.5110,0.5131,30.000,-129.204,3.377,0.000,16.517180,27.7847,0.000000
2,1 May 2024 20:13:37.000,-203.975159,-15.0992,0.000128,11.9935,0.001356,512,0.5110,0.5131,30.000,-129.204,3.376,0.000,17.257674,27.7847,0.000000
2,1 May 2024 20:13:40.000,-203.975159,-15.1397,0.000127,11.9530,0.001328,512,0.5110,0.5131,30.000,-129.204,3.376,0.000,17.998169,27.7847,0.000000
2,1 May 2024 20:13:43.000,-203.975159,-15.1801,0.000127,11.9126,0.001300,512,0.5110,0.5131,30.000,-129.204,3.375,0.000,18.738666,27.7847,0.000000
2,1 May 2024 20:13:46.000,-203.975159,-15.2205,0.000127,11.8722,0.001274,512,0.5110,0.5131,30.000,-129.204,3.375,0.000,19.479165,27.7847,0.000000
2,1 May 2024 20:13:49.000,-203.975159,-15.2607,0.000127,11.8320,0.001248,512,0.5110,0.5131,30.000,-129.204,3.374,0.000,20.219665,27.7847,0.000000
2,1 May 2024 20:13:52.000,-203.975159,-15.3009,0.000126,11.7918,0.001220,512,0.5110,0.5131,30.000,-129.204,3.374,0.000,20.960167,27.7847,0.000000
2,1 May 2024 20:13:55.000,-203.975159,-15.3409,0.000126,11.7518,0.001196,512,0.5110,0.5131,30.000,-129.204,3.373,0.000,21.700670,27.7847,0.000000
2,1 May 2024 20:13:58.000,-203.975159,-15.3809,0.000126,11.7118,0.001172,512,0.5110,0.5131,30.000,-129.204,3.373,0.000,22.441175,27.7847,0.000000
2,1 May 2024 20:14:01.000,-203.975159,-15.4208,0.000126,11.6719,0.001150,512,0.5110,0.5132,30.000,-129.204,3.372,0.000,23.181681,27.7847,0.000000
2,1 May 2024 20:14:04.000,-203.975159,-15.4606,0.000125,11.6321,0.001127,512,0.5110,0.5132,30.000,-129.204,3.372,0.000,23.922189,27.7847,0.000000
2,1 May 2024 20:14:07.000,-203.975159,-15.5003,0.000125,11.5924,0.001103,512,0.5110,0.5132,30.000,-129.204,3.371,0.000,24.662698,27.7847,0.000000
2,1 May 2024 20:14:10.000,-203.975159,-15.5399,0.000125,11.5528,0.001082,512,0.5110,0.5132,30.000,-129.204,3.371,0.000,25.403208,27.7847,0.000000
2,1 May 2024 20:14:13.000,-203.975159,-15.5794,0.000125,11.5133,0.001062,512,0.5110,0.5132,30.000,-129.204,3.370,0.000,26.143720,27.7847,0.000000
2,1 May 2024 20:14:16.000,-203.975159,-15.6188,0.000125,11.4739,0.001042,512,0.5110,0.5132,30.000,-129.204,3.370,0.000,26.884233,27.7847,0.000000
2,1 May 2024 20:14:19.000,-203.975159,-15.6581,0.000124,11.4346,0.001023,512,0.5110,0.5132,30.000,-129.204,3.369,0.000,27.624748,27.7847,0.000000
2,1 May 2024 20:14:22.000,-203.975159,-15.6974,0.000124,11.3953,0.001004,512,0.5110,0.5132,30.000,-129.204,3.369,0.000,28.365264,27.7847,0.000000
2,1 May 2024 20:14:25.000,-203.975159,-15.7365,0.000124,11.3562,0.000983,512,0.5110,0.5132,30.000,-129.204,3.369,0.000,29.105782,27.7847,0.000000
2,1 May 2024 20:14:28.000,-203.975159,-15.7756,0.000124,11.3171,0.000966,512,0.5110,0.5132,30.000,-129.204,3.368,0.000,29.846300,27.7847,0.000000
2,1 May 2024 20:14:31.000,-203.975159,-15.8146,0.000123,11.2781,0.000949,512,0.5110,0.5132,30.000,-129.204,3.368,0.000,30.586821,27.7847,0.000000
2,1 May 2024 20:14:34.000,-203.975159,-15.8535,0.000123,11.2392,0.000932,512,0.5110,0.5132,30.000,-129.204,3.367,0.000,31.327343,27.7847,0.000000
2,1 May 2024 20:14:37.000,-203.975159,-15.8923,0.000123,11.2004,0.000916,512,0.5110,0.5132,30.000,-129.204,3.367,0.000,32.067865,27.7847,0.000000
2,1 May 2024 20:14:40.000,-203.975159,-15.9310,0.000123,11.1617,0.000900,512,0.5110,0.5132,30.000,-129.204,3.366,0.000,32.808390,27.7847,0.000000
2,1 May 2024 20:14:43.000,-203.975159,-15.9696,0.000123,11.1231,0.000882,512,0.5110,0.5132,30.000,-129.204,3.366,0.000,33.548915,27.7847,0.000000
2,1 May 2024 20:14:46.000,-203.975159,-16.0082,0.000122,11.0845,0.000868,512,0.5110,0.5132,30.000,-129.204,3.366,0.000,34.289442,27.7847,0.000000
2,1 May 2024 20:14:49.000,-203.975159,-16.0467,0.000122,11.0460,0.000853,512,0.5110,0.5132,30.000,-129.204,3.365,0.000,35.029971,27.7847,0.000000
2,1 May 2024 20:14:52.000,-203.975159,-16.0850,0.000122,11.0077,0.000839,512,0.5110,0.5132,30.000,-129.204,3.365,0.000,35.770500,27.7847,0.000000
2,1 May 2024 20:14:55.000,-203.975159,-16.1233,0.000122,10.9694,0.000825,512,0.5110,0.5132,30.000,-129.204,3.364,0.000,36.511031,27.7847,0.000000
2,1 May 2024 20:14:58.000,-203.975159,-16.1615,0.000122,10.9312,0.000811,512,0.5110,0.5132,30.000,-129.204,3.364,0.000,37.251563,27.7847,0.000000
2,1 May 2024 20:15:01.000,-203.975159,-16.1997,0.000122,10.8930,0.000796,512,0.5110,0.5133,30.000,-129.204,3.364,0.000,37.992096,27.7847,0.000000
2,1 May 2024 20:15:04.000,-203.975159,-16.2377,0.000121,10.8550,0.000784,512,0.5110,0.5133,30.000,-129.204,3.363,0.000,38.732631,27.7847,0.000000
2,1 May 2024 20:15:07.000,-203.975159,-16.2757,0.000121,10.8170,0.000771,512,0.5110,0.5133,30.000,-129.204,3.363,0.000,39.473166,27.7847,0.000000
2,1 May 2024 20:15:10.000,-203.975159,-16.3135,0.000121,10.7792,0.000759,512,0.5110,0.5133,30.000,-129.204,3.362,0.000,40.213704,27.7847,0.000000
2,1 May 2024 20:15:13.000,-203.975159,-16.3513,0.000121,10.7414,0.000747,512,0.5110,0.5133,30.000,-129.204,3.362,0.000,40.954242,27.7847,0.000000
2,1 May 2024 20:15:16.000,-203.975159,-16.3890,0.000121,10.7036,0.000736,512,0.5110,0.5133,30.000,-129.204,3.362,0.000,41.694781,27.7847,0.000000
2,1 May 2024 20:15:19.000,-203.975159,-16.4267,0.000120,10.6660,0.000724,512,0.5110,0.5133,30.000,-129.204,3.361,0.000,42.435322,27.7847,0.000000
2,1 May 2024 20:15:22.000,-203.975159,-16.4642,0.000120,10.6285,0.000712,512,0.5110,0.5133,30.000,-129.204,3.361,0.000,43.175863,27.7847,0.000000
2,1 May 2024 20:15:25.000,-203.975159,-16.5017,0.000120,10.5910,0.000701,512,0.5110,0.5133,30.000,-129.204,3.361,0.000,43.916406,27.7847,0.000000
